#ALMAQUEST spaxel data for green valley galaxies
#data has been converted from Salpeter to a Chabrier IMF
#Sigma_H2 and Sigma_SM have units of Msun/pc^2, while Sigma_SFR has units of Msun/yr/kpc^2
#log10(Sigma_H2) log10(Sigma_SM) log10(Sigma_SFR)
52619994.0 -6.2995719956215055 0.2261137279822077
57409994.0 -6.299388995625037 0.22611372786220768
57999994.0 -6.298687995758797 0.22611372790970768
98169994.0 -6.297797995733987 0.22611372790870765
83909994.0 -6.297359995658468 0.22611372777710764
63189994.0 -6.297119995693635 0.22611372767830767
80009994.0 -6.297579995703842 0.2261137275457077
91619994.0 -6.297278995740186 0.22611372759710768
99279994.0 -6.296972995738457 0.22611372770650767
89859994.0 -6.297538995624478 0.2261137276987077
98789994.0 -6.297627995603676 0.2261137277760077
72899994.0 -6.297900995586957 0.22611372777340766
56669994.0 -6.298063995663966 0.22611372774820765
99349994.0 -6.298096995682414 0.22611372772880767
75469994.0 -6.298240995614748 0.22611372767940768
72899994.0 -6.298407995722215 0.22611372763160764
67529994.0 -6.299074995678808 0.22611372747050767
82759994.0 -6.299331995656672 0.22611372740810767
66299994.0 -6.299692995611537 0.22611372732310767
64839994.0 -6.29975299571916 0.22611372731060767
49599994.0 -6.299621995652984 0.22611372734540766
51059994.0 -6.299858995711389 0.22611372729660767
50519994.0 -6.299636995650786 0.22611372737080768
46189994.0 -6.29953599569663 0.22611372743920766
52089994.0 -6.2990889956689955 0.22611372766090765
48089994.0 -6.29732699564002 0.22611372851630768
66889994.0 -6.297112995873164 0.22611372896030774
68789994.0 -6.295986995681147 0.2261137300113077
36699994.0 -6.294961995559703 0.22611373119530748
34449994.0 -6.2936759955463515 0.22611373294530762
26559994.0 -6.293818995471071 0.22611373429430764
22959994.0 -6.295397995619993 0.22611373466830803
16219994.0 -6.297400995737831 0.22611373332430756
21369994.0 -6.298381995757069 0.2261137316663076
18229994.0 -6.299425995673943 0.22611372941230773
16339994.0 -6.299504995693411 0.2261137290373077
17979994.0 -6.299600995609495 0.2261137289563076
16389994.0 -6.299869995678733 0.22611372892530773
14969994.0 -6.300146295687142 0.22611372916930766
455599994.0 -6.3001936956406155 0.22611372854130768
78009994.0 -6.300162995639681 0.22611372779840766
25069994.0 -6.299953995619859 0.22611372762510767
47939994.0 -6.299827995708171 0.22611372753530767
75999994.0 -6.299701995680067 0.2261137275382077
65059994.0 -6.299686995682265 0.22611372757640769
63829994.0 -6.2997029956876816 0.22611372768290766
62599994.0 -6.299712995647411 0.22611372787550765
45189994.0 -6.2996299957139 0.22611372820830772
53559994.0 -6.299499995655339 0.22611372859730766
53199994.0 -6.29942099563587 0.22611372879730768
67219994.0 -6.2996649956311614 0.22611372844430772
39989994.0 -6.299821995662484 0.22611372809630764
57649994.0 -6.299513995645526 0.2261137280633077
57699994.0 -6.299000995580997 0.22611372800280766
61949994.0 -6.298185995661612 0.22611372795560764
95399994.0 -6.297374995772685 0.22611372787180767
70929994.0 -6.297774995558854 0.22611372760760767
69999994.0 -6.297918995724018 0.22611372750720765
69109994.0 -6.297591995562385 0.22611372754210768
83819994.0 -6.296912995747249 0.22611372768220767
84229994.0 -6.297128995762165 0.22611372771400767
80799994.0 -6.297603995653759 0.22611372769130766
80799994.0 -6.29796199558578 0.22611372765380766
67709994.0 -6.297933995605405 0.22611372766150767
67899994.0 -6.298217995672445 0.22611372758680764
63539994.0 -6.2985849956729965 0.22611372749880765
59849994.0 -6.298496995701413 0.22611372750890768
57189994.0 -6.298837995736818 0.22611372743800767
49379994.0 -6.299386995609808 0.22611372732890767
49319994.0 -6.299271995665464 0.22611372735070767
65219994.0 -6.299332995664287 0.22611372734430765
49479994.0 -6.299436995641287 0.22611372733650767
49339994.0 -6.299100995643954 0.22611372743330765
51059994.0 -6.29917499562535 0.22611372746580766
47109994.0 -6.29900399560384 0.22611372760200765
53149994.0 -6.299267995635006 0.2261137276680077
55339994.0 -6.297987995550926 0.22611372856130768
66699994.0 -6.296642995553981 0.22611373017530761
47079994.0 -6.297251995767425 0.22611373074230762
45169994.0 -6.296193995627533 0.22611373297430754
32949994.0 -6.295695995560806 0.22611373477830804
30139994.0 -6.295240995588671 0.22611373751130764
22489994.0 -6.295389995559077 0.22611374106130794
21429994.0 -6.297414995611604 0.22611373849130773
16709994.0 -6.298371995680924 0.22611373449630784
23319994.0 -6.299430995712015 0.2261137302663077
16339994.0 -6.299638995666015 0.22611372927430767
19649994.0 -6.29976299567889 0.22611372902330756
19139994.0 -6.2997959956973375 0.2261137294033076
16389994.0 -6.299859995719004 0.22611373070630775
160899994.0 -6.300435895680408 0.22611372916030775
103499994.0 -6.3002115956605 0.2261137281393077
105599994.0 -6.300006995674181 0.22611372780240768
98799994.0 -6.299835995652671 0.22611372767270765
86869994.0 -6.299680995636578 0.22611372765930765
71499994.0 -6.299435995633672 0.2261137277860077
56219994.0 -6.299284995648037 0.22611372797540769
58149994.0 -6.299276995703536 0.22611372819730763
48129994.0 -6.299392995655495 0.2261137284193077
48839994.0 -6.299385995718609 0.22611372882230768
53559994.0 -6.299389995632652 0.22611372923130763
40439994.0 -6.2997919956668795 0.22611372880830766
39989994.0 -6.299744995658244 0.2261137286203077
46179994.0 -6.299489995695609 0.2261137283903077
56749994.0 -6.299176995640579 0.2261137280943077
54149994.0 -6.29853199573509 0.22611372796310764
61489994.0 -6.297663995644967 0.22611372790020767
57229994.0 -6.297497995777945 0.22611372772040766
68829994.0 -6.297529995555948 0.22611372760370768
75459994.0 -6.296387995707761 0.22611372774180766
68789994.0 -6.29509999567918 0.2261137279491076
83579994.0 -6.295909995793323 0.22611372786260764
68229994.0 -6.296889995804946 0.22611372773930766
79549994.0 -6.297264995633583 0.2261137276928077
68869994.0 -6.29756399558201 0.22611372763360765
45189994.0 -6.297661995629738 0.2261137275989077
58499994.0 -6.298166995749767 0.22611372749860764
76129994.0 -6.298442995755892 0.22611372744830766
57189994.0 -6.298056995610665 0.22611372751560765
59749994.0 -6.298555995685007 0.22611372743460767
49679994.0 -6.298264995564665 0.22611372749220765
48529994.0 -6.2985119955828 0.22611372746570765
50389994.0 -6.298364995627622 0.22611372752550768
50389994.0 -6.298158995688851 0.22611372762780768
61549994.0 -6.298386995562311 0.22611372767850768
61709994.0 -6.298666995598893 0.22611372776660765
53499994.0 -6.298913995617028 0.22611372794980772
54779994.0 -6.298027995622675 0.22611372905830757
36259994.0 -6.297603995653759 0.22611373097130755
35379994.0 -6.297261995610739 0.2261137348223075
40679994.0 -6.297076995599042 0.22611374106130794
14789994.0 -6.2997959956973375 0.22611373117230765
20559994.0 -6.299622995660599 0.22611373039830768
17569994.0 -6.299835995652671 0.22611372974530758
19279994.0 -6.2998789956308485 0.22611373034330767
68209994.0 -6.300281295667361 0.22611372878930763
68209994.0 -6.300052595672156 0.22611372804630764
53859994.0 -6.299649995633359 0.22611372795640766
68999994.0 -6.2993769956500785 0.22611372793250767
43789994.0 -6.299201995714526 0.22611372799030766
43789994.0 -6.298938995574559 0.2261137282243077
51519994.0 -6.298969995577778 0.2261137284203077
38799994.0 -6.299197995684068 0.22611372859630768
47349994.0 -6.299359995637047 0.2261137289863076
24629994.0 -6.2996299957139 0.22611372937930768
37019994.0 -6.2996819956441925 0.22611372982630767
36879994.0 -6.299558995638932 0.22611372953730774
59609994.0 -6.299322995704557 0.2261137288463077
46109994.0 -6.299098995628725 0.22611372828530768
57059994.0 -6.298492995670955 0.22611372810630764
53759994.0 -6.2977019957014875 0.22611372802530766
57059994.0 -6.297680995774414 0.22611372779070765
56059994.0 -6.296601995474617 0.22611372786440764
20599994.0 -6.2947539958385335 0.22611372809230762
75669994.0 -6.2938459954438315 0.2261137281943077
63659994.0 -6.294698995652567 0.22611372805430768
47859994.0 -6.296120995770167 0.22611372783510764
67879994.0 -6.2964269957718955 0.22611372778960764
66259994.0 -6.297088995690416 0.22611372766600768
63689994.0 -6.297105995587032 0.22611372764240767
44209994.0 -6.297574995665769 0.22611372755430764
52719994.0 -6.297968995639081 0.22611372749300768
61039994.0 -6.296988995860289 0.22611372766220766
60429994.0 -6.296625995657365 0.22611372774640764
48709994.0 -6.297276995724957 0.2261137276680077
49339994.0 -6.297035995519678 0.22611372775810767
45009994.0 -6.296878995488356 0.22611372786520767
45079994.0 -6.297245995721738 0.22611372790320766
45909994.0 -6.297991995581384 0.22611372788110767
62119994.0 -6.298443995763506 0.22611372798960766
41629994.0 -6.298868995740037 0.22611372821730763
24479994.0 -6.298422995603602 0.22611372948630765
23669994.0 -6.298371995680924 0.22611373229130766
57299994.0 -6.300355195647995 0.22611373010930774
55719994.0 -6.300116595635615 0.22611372831130766
34019994.0 -6.299672995692077 0.2261137281243077
57599994.0 -6.299168995696078 0.22611372817330772
58569994.0 -6.2989789956463085 0.22611372818330772
41719994.0 -6.298940995589788 0.2261137282533076
41489994.0 -6.299060995572205 0.22611372835230764
38239994.0 -6.299211995674256 0.22611372857430762
37239994.0 -6.299574995644349 0.22611372879830766
40469994.0 -6.299778995684306 0.22611372949230774
23519994.0 -6.29974399565063 0.22611373062630774
35729994.0 -6.299367995697963 0.22611373063030765
44129994.0 -6.29921299568187 0.22611372924230771
59609994.0 -6.29892999573886 0.22611372857130768
45569994.0 -6.298470995736267 0.22611372830730764
42159994.0 -6.297878995652269 0.22611372819330772
41029994.0 -6.297490995724644 0.22611372805030766
57059994.0 -6.296440995878498 0.2261137281183077
20849994.0 -6.295393995589535 0.22611372818730763
45889994.0 -6.292459996066015 0.2261137286453077
64429994.0 -6.292721995732705 0.22611372853130768
49729994.0 -6.294398995696525 0.22611372821030767
49729994.0 -6.29556499572746 0.22611372798840762
49709994.0 -6.295995995516847 0.22611372788600764
43219994.0 -6.296295995472889 0.22611372780290767
59969994.0 -6.2963359957774685 0.22611372777770766
56119994.0 -6.296281995831947 0.22611372779380767
56559994.0 -6.29611499572448 0.22611372785680767
54689994.0 -6.2953529955101715 0.22611372805630764
64139994.0 -6.295694995786022 0.22611372808030766
64829994.0 -6.296118995754938 0.22611372810230762
44039994.0 -6.295566995742689 0.2261137283853077
45629994.0 -6.296642995553981 0.22611372829830761
44359994.0 -6.298042995736893 0.22611372808630764
44029994.0 -6.298280995686497 0.22611372833230764
35599994.0 -6.298725995582487 0.2261137286813077
37279994.0 -6.299055995766963 0.22611372957630765
20759994.0 -6.298907995571341 0.2261137339113078
48879994.0 -6.300036895669024 0.2261137288813076
42859994.0 -6.2994909957032235 0.22611372852830763
39849994.0 -6.298898995735641 0.22611372851230765
55679994.0 -6.298993995760526 0.2261137282543077
44649994.0 -6.2990829956233085 0.22611372819030767
44099994.0 -6.299272995673078 0.22611372819130765
38549994.0 -6.29944999562386 0.22611372833330762
36089994.0 -6.299766995709348 0.2261137285443076
31789994.0 -6.299918995702598 0.22611372931630763
38269994.0 -6.299717995685484 0.22611373127530748
35449994.0 -6.299390995640266 0.22611373120330774
44229994.0 -6.298973995608236 0.22611372992430773
44129994.0 -6.298586995688225 0.22611372916830758
22539994.0 -6.298276995656039 0.22611372877230768
44729994.0 -6.297641995710279 0.22611372872430763
41199994.0 -6.297250995759811 0.22611372856430761
44849994.0 -6.297257995580281 0.22611372828130766
42379994.0 -6.29567899566419 0.22611372852630768
48459994.0 -6.29284599574558 0.2261137290573077
50949994.0 -6.291776995754759 0.22611372916530775
69959994.0 -6.2930669957985685 0.22611372880430763
45829994.0 -6.294481995630036 0.22611372844630767
56869994.0 -6.294780995811294 0.22611372832630766
48329994.0 -6.2946479954970584 0.22611372829330761
45159994.0 -6.29490299580894 0.22611372821230763
41919994.0 -6.2957119956826375 0.22611372807230762
61219994.0 -6.295818995798896 0.22611372811630764
58389994.0 -6.2953429954340265 0.22611372834230764
66459994.0 -6.294933995812158 0.2261137286303077
65899994.0 -6.294869995790492 0.2261137289063076
41869994.0 -6.295282995442818 0.2261137290763076
43219994.0 -6.296481995492201 0.22611372892830756
37109994.0 -6.297928995567332 0.2261137285853077
40559994.0 -6.2981749955778525 0.22611372888330777
33729994.0 -6.298746995742391 0.22611372919030776
29809994.0 -6.299247995715547 0.22611372996830764
46029994.0 -6.29972499562237 0.22611373251830785
42809994.0 -6.299844995721202 0.22611372994330764
27029994.0 -6.299280995617579 0.22611372916830758
27769994.0 -6.298670995629351 0.22611372896030774
31499994.0 -6.299169995703693 0.2261137282533076
33259994.0 -6.2993089957143695 0.22611372808430769
40619994.0 -6.299531995666172 0.22611372800520763
40119994.0 -6.29969599563438 0.22611372809530766
34169994.0 -6.299932995692785 0.22611372830730764
41309994.0 -6.30000899568941 0.22611372912130762
29919994.0 -6.299631995612714 0.22611373189530753
28249994.0 -6.299386995609808 0.2261137319783078
34589994.0 -6.298767995669465 0.22611373097630755
43029994.0 -6.298604995592456 0.22611372979430772
34069994.0 -6.2982739956331955 0.2261137294643077
21589994.0 -6.297528995548333 0.2261137296493077
43789994.0 -6.297372995757456 0.22611372934230772
44849994.0 -6.297902995602186 0.22611372864330764
42519994.0 -6.295923995434265 0.22611372920130762
45229994.0 -6.29353699565209 0.22611372978230776
40359994.0 -6.29197599610589 0.2261137300853076
50359994.0 -6.291887995435815 0.2261137299853076
53019994.0 -6.292788996010046 0.22611372959630766
52149994.0 -6.293382995876442 0.22611372929030776
47349994.0 -6.293430995776276 0.2261137291623077
46179994.0 -6.293589995822828 0.22611372907330757
41699994.0 -6.2944829958704815 0.22611372887930764
42029994.0 -6.295323995522182 0.22611372877730768
40359994.0 -6.295631995539139 0.2261137289123077
40509994.0 -6.2952699955766604 0.22611372941730773
38919994.0 -6.294767995479475 0.22611373020830766
43099994.0 -6.295519995617639 0.2261137304423076
38629994.0 -6.296848995725583 0.22611373006930774
39559994.0 -6.297550995715852 0.22611372991930773
32499994.0 -6.29836899565808 0.22611372964530757
28139994.0 -6.298743995719548 0.2261137299903076
25409994.0 -6.299836995660286 0.22611372943530755
38389994.0 -6.300078995640348 0.22611373131730766
40469994.0 -6.299887995699379 0.2261137305283077
40119994.0 -6.299504995693411 0.22611372940530777
25869994.0 -6.298937995566945 0.22611372908530775
39399994.0 -6.299136995685245 0.22611372841730765
28819994.0 -6.299504995693411 0.2261137280054077
30049994.0 -6.2997769956690775 0.22611372785020767
34039994.0 -6.299822995670098 0.22611372799310764
37799994.0 -6.300002995643723 0.22611372824130765
32539994.0 -6.300006995674181 0.22611372923230771
39369994.0 -6.299645995719317 0.2261137326143075
39019994.0 -6.299375995642464 0.22611373360530768
27419994.0 -6.298975995623465 0.22611373198430745
34269994.0 -6.2984939956785695 0.22611373118830774
36069994.0 -6.298229995763819 0.22611373080030744
32249994.0 -6.298114995586644 0.22611373057030765
41829994.0 -6.297747995586093 0.22611373053130773
43619994.0 -6.297903995609801 0.2261137297493077
42409994.0 -6.29639899555869 0.22611373027930776
43019994.0 -6.29455199569739 0.22611373091030745
40359994.0 -6.293095995320897 0.2261137314103075
44299994.0 -6.292611995360772 0.22611373152330777
46799994.0 -6.292076995245139 0.2261137316573077
39399994.0 -6.293014995402615 0.2261137309593078
35779994.0 -6.2926759958481 0.22611373093730763
44959994.0 -6.294025995883118 0.22611373029030762
40169994.0 -6.294954995739232 0.22611373002330765
41069994.0 -6.295815995543222 0.22611372991230777
37809994.0 -6.296261995679657 0.2261137301553076
30489994.0 -6.29622899566121 0.22611373100730764
35939994.0 -6.296251995603512 0.22611373236830784
29719994.0 -6.296759995746385 0.22611373351230785
37019994.0 -6.297713995560031 0.22611373305630772
31299994.0 -6.298569995558779 0.22611373154230768
31799994.0 -6.298537995547946 0.22611373152330777
24319994.0 -6.299251995629589 0.2261137305583077
22469994.0 -6.300240395646966 0.22611372911930766
32739994.0 -6.300004995658952 0.22611373036630772
33209994.0 -6.299459995700005 0.22611372989230777
38739994.0 -6.299404995630454 0.22611372885230768
35719994.0 -6.2993769956500785 0.22611372834830762
37649994.0 -6.299568995715077 0.2261137280133077
32949994.0 -6.299851995658088 0.22611372783050765
31769994.0 -6.300016995633911 0.22611372787840767
31509994.0 -6.300092995688743 0.22611372823230763
28859994.0 -6.299950995713431 0.22611372972730776
37839994.0 -6.299121995687443 0.22611373418930764
45759994.0 -6.2988029957031415 0.2261137326793075
32609994.0 -6.298442995755892 0.2261137325353076
34109994.0 -6.298288995747413 0.22611373251330785
35719994.0 -6.2980979956900285 0.22611373238030757
37179994.0 -6.298040995721664 0.22611373151930786
44369994.0 -6.296385995692532 0.22611373260730777
33839994.0 -6.294924995510797 0.22611373327230783
39649994.0 -6.293806995845358 0.2261137339353077
41969994.0 -6.293156996018212 0.2261137345203073
37429994.0 -6.292751995495479 0.22611373490530778
40809994.0 -6.293380995861213 0.2261137341463078
32579994.0 -6.294310995492111 0.22611373322030764
31409994.0 -6.294885995446663 0.2261137330073078
36229994.0 -6.295288995488505 0.22611373345030766
31989994.0 -6.296657995435368 0.22611373309430755
33809994.0 -6.29723299562275 0.2261137341113078
31199994.0 -6.297453995675738 0.22611373755130765
27359994.0 -6.299472995682578 0.22611373332830748
25979994.0 -6.300356995661701 0.22611372998330764
21549994.0 -6.300016995633911 0.22611372999230755
31969994.0 -6.2996859956746505 0.22611372943530755
24029994.0 -6.299521995706442 0.2261137287463077
25209994.0 -6.29951699566837 0.22611372826730763
34219994.0 -6.299363995667505 0.22611372819530767
38279994.0 -6.299536995704244 0.2261137281083077
31159994.0 -6.2997919956668795 0.22611372816730763
39249994.0 -6.299980995709035 0.22611372856930761
34629994.0 -6.299985995630692 0.22611373020230757
28089994.0 -6.299141995606902 0.22611373446530775
44389994.0 -6.298692995564039 0.22611373437130783
34109994.0 -6.298700995624955 0.2261137338093076
38319994.0 -6.298873995778109 0.22611373300130772
34339994.0 -6.297936995628248 0.22611373457630785
31269994.0 -6.297555995753925 0.2261137340213078
45199994.0 -6.296116995739709 0.22611373544530783
41829994.0 -6.2953429954340265 0.22611373613930735
32489994.0 -6.294016995581757 0.22611373858130773
28459994.0 -6.293995995654683 0.2261137395613078
29869994.0 -6.2943869956051515 0.22611374000130785
28219994.0 -6.295814995768438 0.22611373862130774
25539994.0 -6.296580995547544 0.22611373973130783
30829994.0 -6.2970429958058105 0.22611374555130742
18559994.0 -6.300260895686648 0.22611373037930776
21509994.0 -6.300089795664377 0.22611372943030755
25249994.0 -6.299828995715785 0.22611372894530773
22179994.0 -6.2996299957139 0.22611372851330763
24319994.0 -6.299139995708089 0.22611372853830763
24179994.0 -6.29903299559183 0.22611372844230765
28319994.0 -6.299133995662402 0.2261137284603077
35959994.0 -6.299474995697807 0.22611372855830764
39649994.0 -6.299565995692234 0.2261137293533076
36569994.0 -6.299998995613265 0.22611373032930776
27489994.0 -6.299074995678808 0.22611373510330762
39199994.0 -6.2990619955798195 0.22611373392830753
33319994.0 -6.299033995599444 0.22611373377730787
36649994.0 -6.298607995615299 0.22611373513430771
33599994.0 -6.297522995735477 0.22611373777130767
29709994.0 -6.297126995746936 0.22611373732130763
30549994.0 -6.29693999572001 0.22611373682530794
30539994.0 -6.295724995548795 0.22611374029130787
26029994.0 -6.295069995450746 0.2261137454213083
22439994.0 -6.296210995524149 0.22611374908130683
24189994.0 -6.300098395671654 0.2261137313453075
24779994.0 -6.299734995698515 0.2261137302413077
21509994.0 -6.299773995646234 0.2261137289023077
25249994.0 -6.299384995710994 0.22611372868330765
22309994.0 -6.299068995633121 0.22611372855330764
28629994.0 -6.298722995559643 0.22611372864930762
26899994.0 -6.2987109957011 0.22611372876930763
26119994.0 -6.299056995774578 0.2261137289073077
32079994.0 -6.2995719956215055 0.22611372910930766
36839994.0 -6.3000647956486375 0.22611372941230773
30729994.0 -6.300282095673452 0.22611373052630773
33339994.0 -6.299217995719943 0.22611373435930765
36819994.0 -6.29942099563587 0.22611373290430753
28639994.0 -6.299048995713662 0.22611373453830802
28639994.0 -6.298237995591904 0.22611373783130767
30149994.0 -6.297904995617415 0.22611373797130768
24229994.0 -6.297111995632719 0.2261137393713078
24019994.0 -6.296726995727937 0.22611374160130798
16299994.0 -6.300006995674181 0.2261137315563076
13059994.0 -6.300034195648465 0.22611373099530746
12519994.0 -6.300185795638669 0.22611373045530764
23339994.0 -6.299887995699379 0.22611373030230758
25499994.0 -6.2996629956159325 0.22611372920630762
27709994.0 -6.299278995718765 0.2261137288563077
25139994.0 -6.298845995564903 0.22611372876330765
25669994.0 -6.298579995634924 0.22611372873930763
25379994.0 -6.2985809956425385 0.22611372875930763
32419994.0 -6.298874995552893 0.2261137287963077
31269994.0 -6.299483995649922 0.22611372869830765
30699994.0 -6.300176295682746 0.22611372838130767
31939994.0 -6.300215495690196 0.22611372913930766
31059994.0 -6.2993069956991405 0.22611373419930764
27349994.0 -6.299551995702046 0.2261137328563077
26019994.0 -6.29910899570487 0.22611373477930724
20749994.0 -6.298050995564978 0.22611373864130774
20449994.0 -6.297670995698269 0.22611373970130783
21269994.0 -6.298339995670091 0.2261137392813078
18809994.0 -6.30023599567167 0.22611373034930776
16719994.0 -6.299985995630692 0.22611373025230758
14909994.0 -6.299930995677556 0.22611373021330766
14349994.0 -6.299587995626922 0.2261137316403075
15169994.0 -6.299657995694275 0.22611373242530758
22939994.0 -6.299896995651494 0.2261137317573077
24319994.0 -6.2995989957106815 0.2261137298903076
25689994.0 -6.299144995629746 0.22611372932130763
24749994.0 -6.298763995639007 0.2261137289973077
22729994.0 -6.298615995676215 0.22611372873430763
22909994.0 -6.298981995669152 0.2261137283543077
24299994.0 -6.299234995616558 0.2261137282293077
30549994.0 -6.299435995633672 0.22611372827530768
22309994.0 -6.300142095655161 0.22611372794340762
21979994.0 -6.300409995657816 0.2261137279944077
31039994.0 -6.300425595660187 0.22611372870930763
24639994.0 -6.299820995654869 0.22611373201230772
24599994.0 -6.299579995682421 0.22611373252730776
30339994.0 -6.299135995677631 0.22611373418830755
18669994.0 -6.298557995700236 0.22611373732130763
17869994.0 -6.30001899564914 0.22611373121930783
14989994.0 -6.300051295662257 0.22611372950530756
17069994.0 -6.29989599564388 0.22611372951730774
17359994.0 -6.299529995650943 0.2261137306023076
21269994.0 -6.299273995680693 0.22611373232530757
15119994.0 -6.2992879956708805 0.22611373423630782
23669994.0 -6.299767995716962 0.22611373078130753
24199994.0 -6.298962995757307 0.22611373029430776
24199994.0 -6.298528995712246 0.22611372956030756
23249994.0 -6.298644995664205 0.22611372878430763
22879994.0 -6.29907099564835 0.22611372820730763
22879994.0 -6.299286995663266 0.22611372800310764
23819994.0 -6.299807995672296 0.22611372775520766
27949994.0 -6.2999869956383066 0.22611372779700767
21419994.0 -6.300356595658656 0.22611372773920768
25709994.0 -6.300481495678383 0.22611372800680768
26189994.0 -6.300474495683289 0.22611372910130761
26799994.0 -6.299680995636578 0.22611373271930751
22489994.0 -6.300065795656252 0.22611373030230758
20119994.0 -6.2998769956156195 0.22611373091630754
27669994.0 -6.299599995718296 0.2261137328873078
15469994.0 -6.299457995684776 0.22611373171930788
18639994.0 -6.299828995715785 0.2261137294493077
18139994.0 -6.299614995716098 0.2261137297193077
17639994.0 -6.299257995675276 0.22611373100330773
21259994.0 -6.298458995644893 0.2261137348743077
18579994.0 -6.2983569955667065 0.22611373848130772
24129994.0 -6.29879599564984 0.22611373205830781
20189994.0 -6.297966995623852 0.22611373082630754
20339994.0 -6.2982739956331955 0.22611372922530776
19639994.0 -6.298954995696391 0.2261137282483076
22579994.0 -6.299334995679516 0.22611372787940764
25869994.0 -6.299456995677161 0.22611372782040767
25279994.0 -6.299937995614442 0.22611372767170768
26639994.0 -6.300243795672856 0.22611372766270765
19239994.0 -6.300379395657643 0.22611372786430767
25709994.0 -6.3004997956431055 0.2261137282993077
25349994.0 -6.299947995690587 0.22611373109030747
25369994.0 -6.300032095632474 0.22611372991330764
25169994.0 -6.300192995635285 0.22611372942630764
18889994.0 -6.300250295664142 0.22611372980630767
15239994.0 -6.299541995625901 0.22611373131830775
16219994.0 -6.299767995716962 0.22611372958630765
18209994.0 -6.299459995700005 0.22611373012930774
18779994.0 -6.299142995614517 0.22611373150230768
21999994.0 -6.298422995603602 0.22611373535430773
35999994.0 -6.298769995684694 0.22611373496230752
23559994.0 -6.298065995679195 0.22611373172930788
20119994.0 -6.298278995671268 0.22611372951730774
23509994.0 -6.298830995683517 0.22611372838330762
19319994.0 -6.299119995672214 0.22611372797710766
22079994.0 -6.2993999957087965 0.22611372780140765
24549994.0 -6.2997709956233905 0.22611372769980764
20289994.0 -6.300130695684771 0.22611372765740767
18609994.0 -6.300214595683343 0.22611372789130768
19199994.0 -6.300504195676609 0.2261137279722077
19849994.0 -6.3006575956514155 0.22611372831730764
17679994.0 -6.300107095679692 0.22611373106130755
19669994.0 -6.29998999566115 0.22611372995730777
19619994.0 -6.300029995616484 0.22611372935130764
16779994.0 -6.300162595636635 0.22611372908830757
23799994.0 -6.300375495686154 0.2261137289313076
15779994.0 -6.300268595687072 0.22611373032130772
14799994.0 -6.299578995674807 0.22611373209630764
16139994.0 -6.299964995703618 0.22611372975030758
23849994.0 -6.299423995658714 0.22611373102930782
10509994.0 -6.298195995737757 0.22611373505830806
19949994.0 -6.298477995556738 0.22611373588430778
35949994.0 -6.298238995599519 0.2261137329013077
23049994.0 -6.298082995575811 0.2261137302113077
23189994.0 -6.298615995676215 0.2261137287113077
21579994.0 -6.299189995623152 0.22611372802530766
21059994.0 -6.299370995720807 0.22611372786150769
20899994.0 -6.299621995652984 0.22611372780230765
19769994.0 -6.299823995677713 0.22611372787370765
17809994.0 -6.300070695635355 0.22611372800180768
18209994.0 -6.300375595686916 0.22611372808030766
18639994.0 -6.300538295645225 0.22611372831830762
18869994.0 -6.300725095670629 0.22611372815230762
21219994.0 -6.300536395688965 0.22611372875730767
23009994.0 -6.300398595687426 0.22611372864230767
22869994.0 -6.300216095636557 0.2261137286353077
18789994.0 -6.300151795670814 0.2261137286153077
18509994.0 -6.3003016956480735 0.22611372844630767
16029994.0 -6.300376895638607 0.22611372857230766
17389994.0 -6.300444495687685 0.22611372882230768
15359994.0 -6.3003834956888625 0.22611372969030757
28839994.0 -6.299495995624881 0.22611373424030773
22799994.0 -6.298201995550613 0.22611373487230751
22789994.0 -6.298168995764996 0.2261137308343078
22759994.0 -6.298510995575185 0.22611372915330757
22009994.0 -6.299101995651569 0.22611372828530768
20309994.0 -6.299280995617579 0.2261137280783077
21309994.0 -6.299415995714213 0.22611372808030766
20319994.0 -6.299605995647568 0.2261137281943077
19969994.0 -6.29985699569616 0.2261137283853077
18949994.0 -6.300317195649683 0.2261137282493077
20729994.0 -6.300645895649637 0.22611372792620765
22059994.0 -6.300609695665031 0.2261137280933077
18019994.0 -6.300696295655058 0.22611372773570765
20449994.0 -6.300630995652597 0.22611372769150767
21889994.0 -6.300372295661788 0.22611372796910761
19059994.0 -6.300228895675815 0.22611372816130765
18929994.0 -6.3003605956891136 0.22611372809630764
17779994.0 -6.300482195683713 0.2261137280943077
21039994.0 -6.300539595655124 0.22611372818730763
16799994.0 -6.30051769566299 0.22611372842730765
23279994.0 -6.3003909956877635 0.22611372899330756
20209994.0 -6.3003263956615285 0.22611372945730773
17339994.0 -6.300133495647884 0.22611373041030763
17419994.0 -6.300062695690855 0.2261137307083077
17119994.0 -6.29999999562088 0.22611373069030766
14309994.0 -6.299957995650317 0.22611373054430756
15459994.0 -6.300038995685014 0.22611373020530762
14889994.0 -6.300025995702441 0.2261137305433077
14499994.0 -6.3000635956395 0.22611373131730766
28779994.0 -6.299927995654713 0.22611373202730772
7857994.0 -6.298429995656903 0.22611373126630757
24629994.0 -6.298155995666008 0.2261137301003076
24629994.0 -6.299473995690192 0.22611372835130766
24609994.0 -6.299461995715234 0.22611372829030768
20899994.0 -6.2990209957332866 0.2261137288263077
27689994.0 -6.2992839956404225 0.22611372902430765
19589994.0 -6.29962099564537 0.22611372928330759
26499994.0 -6.300042195709381 0.22611372915930766
